State code,State,Municipality code,Municipality,Population 2015,Population 2016,Population 2017,Population 2018,Population 2019,Cases 2015,Cases 2016,Cases 2017,Cases 2018,Cases 2019,Age 0-4 (%),Age 5-14 (%),Age 15-29 (%),Age >30 (%),Afrocolombian Population (%),Indian Population (%),People with Disabilities (%),People who cannot read or write (%),Secondary/Higher Education (%),Employed population (%),Unemployed population (%),People doing housework (%),Retired people (%),Men (%),Women (%),Households without water access (%),Households without internet access (%),Building stratification 1 (%),Building stratification 2 (%),Building stratification 3 (%),Building stratification 4 (%),Building stratification 5 (%),Building stratification 6 (%),Number of hospitals per Km2,Number of houses per Km2
5,Antioquia,5411,Liborina,9797,9843,9842,10028,10040,7,39,83,4,3,5.73,16.68,21.34,56.26,0.43,0.01,17.29,8.82,40.63,32.13,1.22,24.66,1.41,51.49,48.51,7.08,51.46,0.28452579034941766,0.24126455906821964,0.051580698835274545,0.0004753981459472308,0.0,0.0002376990729736154,0.004608294930875576,11.737327188940093
5,Antioquia,5425,Maceo,8076,8090,8108,8221,8218,6,17,5,13,141,6.84,17.31,23.0,52.86,0.71,0.11,10.5,10.07,40.78,39.73,2.66,21.61,0.89,49.98,50.02,21.98,62.62,0.31797235023041476,0.3591589861751152,0.023617511520737326,0.0002880184331797235,0.000576036866359447,0.0,0.002320185614849188,5.807424593967517
5,Antioquia,5440,Marinilla,59717,61174,62693,64645,66399,4,6,0,1,4,6.44,14.26,26.9,52.39,0.33,0.07,7.89,3.49,58.22,42.56,3.23,17.75,3.13,49.28,50.72,0.93,42.22,0.042282073559223865,0.25354763973356503,0.4828168742156579,0.015155903079447823,0.0011101457669659234,0.0003861376580751038,0.043478260869565216,144.10434782608695
5,Antioquia,5467,Montebello,7127,6802,6650,6680,6635,0,19,1,1,0,4.97,13.93,20.71,60.4,0.22,0.12,18.87,8.93,35.91,36.76,1.51,29.08,1.11,51.13,48.87,24.18,54.3,0.3128249566724437,0.17937608318890816,0.07394569612940496,0.00028885037550548814,0.0,0.00028885037550548814,0.011627906976744186,23.511627906976745
5,Antioquia,5475,Murindó,4470,4553,4672,4911,5088,1,0,0,2,5,13.4,28.78,26.5,31.32,52.0,41.47,6.79,21.37,26.26,25.74,1.31,19.73,0.11,50.88,49.12,86.4,80.67,0.1583134447096261,0.020684168655529037,0.0015910898965791568,0.0007955449482895784,0.0007955449482895784,0.0007955449482895784,0.0007412898443291327,0.8354336545589326
5,Antioquia,5480,Mutatá,12198,12895,13451,13991,14196,16,13,1,28,81,9.72,23.12,27.28,39.88,9.42,16.78,8.6,15.95,36.46,34.2,2.49,19.72,0.23,50.79,49.21,35.86,65.16,0.4600836153693012,0.14174795938682064,0.003981684252438782,0.00019908421262193908,0.00039816842524387816,0.0,0.0009041591320072332,3.279385171790235
5,Antioquia,5483,Nariño,10254,10179,10087,10153,9997,3,1,0,0,0,6.32,17.78,22.79,53.1,0.31,0.02,12.0,12.61,32.13,36.49,1.88,26.0,0.49,51.32,48.68,35.52,62.7,0.1961109793692198,0.42968935262034624,0.01849656153663742,0.0,0.0,0.00023713540431586437,0.003194888178913738,9.057507987220447
5,Antioquia,5490,Necoclí,41642,41678,41663,42281,43257,108,93,255,183,359,8.98,23.66,26.63,40.72,47.81,3.89,6.63,11.57,43.24,27.9,4.45,22.55,0.23,49.7,50.3,45.63,68.74,0.6221755504055619,0.09617612977983778,0.006662804171494786,0.0005793742757821553,7.242178447276941e-05,0.0,0.0014695077149155032,7.8471711976487875
5,Antioquia,5495,Nechí,21201,22598,24221,25790,26652,1,4,7,207,145,8.96,24.2,25.63,41.22,12.37,0.39,5.12,10.94,40.36,35.15,2.52,19.8,0.68,51.4,48.6,33.62,75.87,0.728437654016757,0.023410547067520947,0.0014785608674223755,0.0,0.0,0.0,0.002188183807439825,7.182713347921226
5,Antioquia,5501,Olaya,3080,3083,3077,3127,3150,1,8,4,0,2,5.77,15.41,21.96,56.86,1.18,0.04,9.86,10.85,41.89,36.56,2.83,24.79,0.92,50.97,49.03,5.61,55.9,0.27724049000644746,0.2875564152159897,0.015473887814313346,0.005802707930367505,0.0012894906511927789,0.0,0.011111111111111112,10.677777777777777
5,Antioquia,5541,Peñol,19675,20076,20463,21049,21427,3,4,0,0,3,6.2,13.84,24.34,55.62,0.41,0.07,12.19,4.48,49.84,39.86,3.99,22.12,1.74,48.66,51.34,4.09,45.36,0.03716899374097256,0.4929224843524314,0.037746750120365914,0.004622051035146847,0.0008666345690900337,0.0002888781896966779,0.006993006993006993,42.46153846153846
5,Antioquia,5543,Peque,7838,7861,7929,8097,8186,0,58,4,1,0,8.06,19.08,26.43,46.43,0.81,0.0,16.04,15.61,31.81,38.67,1.12,23.14,0.18,52.96,47.04,3.08,62.09,0.5075441412520064,0.1348314606741573,0.008988764044943821,0.0,0.0,0.0,0.002551020408163265,5.39030612244898
5,Antioquia,5576,Pueblorrico,8772,8681,8585,8664,8681,0,3,2,1,1,5.86,15.41,22.94,55.79,0.4,2.32,18.63,11.29,37.81,35.21,2.58,26.62,0.89,50.11,49.89,29.05,64.31,0.32419940574447015,0.36909871244635195,0.061736546715087486,0.0006602839220864972,0.0,0.0,0.011627906976744186,27.011627906976745
5,Antioquia,5579,Puerto Berrío,38476,38580,38763,39314,40048,67,53,35,30,199,6.42,16.38,25.63,51.57,3.96,0.16,8.31,8.59,50.38,39.18,4.72,17.66,1.36,50.08,49.92,5.35,54.34,0.5605450396026312,0.1897570143643442,0.038595784669083096,0.0012753389716740502,0.0004027386226339106,0.00013424620754463686,0.006756756756756757,10.164695945945946
5,Antioquia,5585,Puerto Nare,14687,14370,14208,14380,14384,15,11,6,6,44,6.01,17.18,21.28,55.53,3.01,0.16,14.74,9.14,46.66,34.7,5.91,20.84,1.22,50.55,49.45,10.32,59.77,0.34239695185313473,0.357637686179425,0.027190855559404224,0.0,0.0,0.00017319016279875303,0.0015151515151515152,6.4803030303030305
5,Antioquia,5591,Puerto Triunfo,16198,16529,17081,18055,18550,35,13,8,1,34,6.83,16.32,29.17,47.68,0.92,0.05,8.14,8.03,47.76,36.86,4.13,16.98,0.25,55.08,44.92,5.21,64.48,0.3552219105758126,0.4301270417422868,0.018643788153770005,0.004289721168124072,0.001979871308364956,0.00016498927569707968,0.0,13.905817174515235
5,Antioquia,5604,Remedios,25399,26222,27182,28415,29061,20,42,8,1,97,8.11,19.98,27.76,44.15,0.53,0.43,4.81,10.0,40.51,37.52,1.71,21.15,0.41,49.95,50.05,21.45,59.85,0.44046289716780024,0.2218048929042737,0.04537610394883768,0.00040605014719317836,0.00020302507359658918,0.00010151253679829459,0.0010075566750629723,3.62367758186398
5,Antioquia,5607,Retiro,21773,22166,22697,23514,24185,4,3,0,0,0,4.8,11.95,22.57,60.68,0.29,0.01,4.6,4.0,62.78,47.1,2.29,15.11,6.9,49.01,50.99,7.51,28.98,0.03433819125573967,0.16979437013375923,0.29936114993012575,0.07137153124376124,0.08973847075264524,0.007686164903174286,0.007326007326007326,24.926739926739927
5,Antioquia,5615,Rionegro,120841,125285,130128,135465,139553,5,0,1,0,2,5.01,11.88,26.03,57.08,0.62,0.04,3.68,2.82,66.2,42.29,4.25,15.53,5.39,48.99,51.01,0.78,28.78,0.030454286977949073,0.21720267054190098,0.4025610244097639,0.12333354394389334,0.022703818369453045,0.0046966154883005835,0.18877551020408162,195.84183673469389
5,Antioquia,5628,Sabanalarga,8879,8879,8907,9032,9155,4,4,2,0,1,7.76,18.73,26.98,46.53,1.4,0.05,9.19,8.9,36.4,29.26,4.75,24.28,0.2,52.38,47.62,13.74,52.04,0.38346038346038347,0.13398013398013398,0.014322014322014322,0.000231000231000231,0.0,0.0,0.00390625,9.3671875
5,Antioquia,5631,Sabaneta,59273,68224,76937,82375,85484,20,104,20,10,20,4.76,9.27,24.0,61.98,0.72,0.06,6.17,1.7,76.86,50.65,3.78,11.87,6.71,46.57,53.43,0.21,9.98,0.003432065295763274,0.18910968188504024,0.3834684048106596,0.26060623539930206,0.004585700689297148,0.00046145415741354946,0.7333333333333333,1954.8
5,Antioquia,5642,Salgar,17939,17974,17983,18258,18218,5,22,1,0,5,5.92,16.73,24.64,52.71,0.62,0.04,11.66,13.94,33.23,41.62,0.82,25.43,0.44,50.68,49.32,37.62,72.46,0.4756773886864205,0.2332435430201236,0.09206147995563302,0.0009507209633972429,0.0,0.0,0.004784688995215311,12.454545454545455
5,Antioquia,5647,San Andrés de Cuerquía,7077,7090,7115,7235,7240,4,4,1,0,38,7.86,18.54,26.26,47.34,0.71,0.02,3.42,7.23,40.44,34.0,3.89,25.56,0.38,51.26,48.74,32.33,58.35,0.4801266268026732,0.17024270137179037,0.01020049243756595,0.0014069644741470278,0.0,0.00035174111853675694,0.005649717514124294,10.926553672316384
5,Antioquia,5649,San Carlos,15959,15985,16004,16247,15940,9,26,7,8,9,6.26,16.67,22.96,54.11,0.32,0.07,10.52,8.52,44.11,34.79,3.4,23.02,1.06,50.79,49.21,5.22,55.11,0.3384479939630235,0.20726952584580555,0.09281851339454157,0.0008803924034712615,0.00012577034335303736,0.00012577034335303736,0.002849002849002849,7.511396011396012
5,Antioquia,5652,San Francisco,5538,5564,5567,5648,5776,4,0,2,0,0,7.74,19.7,23.63,48.93,0.62,0.02,13.12,15.36,33.4,33.42,1.16,26.51,0.34,50.05,49.95,18.65,55.52,0.331039478449837,0.2437522636725824,0.01593625498007968,0.0003621876131836291,0.0,0.0,0.002688172043010753,4.696236559139785
5,Antioquia,5656,San Jerónimo,14709,14877,15012,15361,15710,20,287,39,8,21,5.73,14.3,25.05,54.92,0.27,0.07,4.77,7.58,51.76,37.81,4.23,20.33,1.75,49.42,50.58,8.53,37.85,0.13432835820895522,0.2857662904987259,0.04890183230190511,0.017594952068923673,0.010921004732435385,0.0032763014197306154,0.0064516129032258064,27.161290322580644
5,Antioquia,5658,San José de La Montaña,3449,3478,3536,3646,3706,1,0,0,0,0,6.2,20.22,27.51,46.07,0.95,0.0,4.91,5.62,47.29,38.62,1.25,21.41,0.68,48.24,51.76,14.98,56.89,0.1601593625498008,0.5386454183266932,0.027888446215139442,0.004780876494023904,0.0015936254980079682,0.0,0.007874015748031496,7.330708661417323
5,Antioquia,5659,San Juan de Urabá,19769,19791,19788,20093,20549,11,60,69,60,77,8.94,24.11,25.77,41.18,51.37,1.06,4.85,10.64,44.33,26.58,3.14,23.17,0.1,49.54,50.46,49.88,82.07,0.7866359447004608,0.04685099846390169,0.0006144393241167435,0.0007680491551459293,0.00015360983102918587,0.0,0.0041841004184100415,23.242677824267783
5,Antioquia,5660,San Luis,13588,13365,13057,12995,13035,46,32,6,0,15,8.12,18.33,24.64,48.91,0.49,0.02,4.76,7.94,44.49,35.18,4.73,21.39,0.89,49.57,50.43,26.87,66.58,0.3589409722222222,0.3993055555555556,0.007161458333333333,0.0006510416666666666,0.00021701388888888888,0.0,0.002207505518763797,8.048565121412803
5,Antioquia,5664,San Pedro de Los Milagros,22381,21902,21720,21949,22447,2,5,0,4,4,6.2,15.3,26.81,51.69,0.33,0.03,7.5,3.22,59.46,37.46,2.28,20.14,1.27,48.27,51.73,8.24,39.02,0.04552969604476663,0.3767010047055831,0.21404044257916827,0.007503497392852601,0.0013989571410403154,0.0010174233753020476,0.008733624454148471,22.54585152838428
5,Antioquia,5665,San Pedro de Urabá,30403,30459,30480,30932,31571,12,13,25,164,82,7.27,22.78,25.83,44.12,1.07,1.87,5.38,11.02,41.79,28.13,2.85,25.61,0.22,51.46,48.54,45.9,78.62,0.7858125992588672,0.04542085759661196,0.002541026998411858,0.000741132874536792,0.00010587612493382742,0.0,0.0041753653444676405,16.903966597077243
5,Antioquia,5667,San Rafael,15425,15451,15470,15698,15632,16,32,0,0,8,6.3,14.64,23.89,55.16,0.5,0.0,16.43,8.02,44.96,37.34,3.17,24.0,1.04,49.57,50.43,21.04,52.94,0.18505123568414708,0.40536467751657623,0.02591922845087402,0.0,0.0003013863773357444,0.0,0.0055248618784530384,11.972375690607734
5,Antioquia,5670,San Roque,21012,21120,21175,21519,21533,4,23,1,0,4,6.02,17.05,23.94,52.99,0.31,0.01,15.83,9.05,41.65,36.37,3.06,22.71,1.37,50.58,49.42,19.8,60.69,0.3524495008126306,0.3049686556768052,0.030996052937079174,0.0011609008590666356,0.00023218017181332715,0.0,0.0045351473922902496,13.89795918367347
5,Antioquia,5674,San Vicente Ferrer,20277,20898,21429,22093,22258,5,2,0,0,0,5.99,14.31,25.03,54.67,0.15,0.0,5.98,6.59,43.92,40.83,2.04,24.57,1.01,51.65,48.35,7.89,51.28,0.07987551867219916,0.3736514522821577,0.11950207468879669,0.0012448132780082987,0.00031120331950207467,0.0,0.00823045267489712,23.271604938271604
5,Antioquia,5679,Santa Bárbara,26172,26271,26350,26784,26944,5,304,33,15,7,4.45,13.7,22.11,59.74,0.42,0.03,8.03,7.94,45.6,39.2,2.4,24.89,2.63,49.69,50.31,10.02,58.15,0.11887087321742527,0.4075014651299082,0.19290877124438366,0.0021488571986716157,0.0004883766360617308,0.0002930259816370385,0.005405405405405406,40.497297297297294
5,Antioquia,5686,Santa Rosa de Osos,34860,35196,35539,36318,37143,1,2,4,0,0,6.88,16.25,27.53,49.35,0.45,0.04,4.07,4.99,50.57,38.27,2.2,21.12,0.95,49.99,50.01,20.03,50.23,0.10977649384217729,0.5062338452181846,0.0668237798388323,0.004257260149004106,0.000380112513303938,0.00022806750798236278,0.0037267080745341614,11.377639751552795
5,Antioquia,5690,Santo Domingo,12096,12156,12156,12394,12326,0,4,13,1,9,5.72,14.68,23.81,55.78,0.54,0.03,13.16,7.99,42.67,33.21,2.85,22.07,1.39,51.91,48.09,28.0,55.43,0.1985052861830113,0.3319358366751732,0.05067444403937295,0.002187386073641998,0.0007291286912139992,0.0,0.0036900369003690036,12.177121771217712
5,Antioquia,5697,El Santuario,33586,34058,34591,35422,36043,5,2,1,1,0,7.81,16.92,25.16,50.11,0.2,0.01,4.62,5.29,49.1,39.39,2.19,20.39,1.56,47.59,52.41,4.35,49.66,0.09986628781547718,0.5040949356510112,0.12460304195219789,0.0017549724218619421,0.0006685609226140733,8.357011532675916e-05,0.013333333333333334,117.48
5,Antioquia,5736,Segovia,37116,37199,37380,37900,38692,29,67,7,8,143,8.06,18.77,28.85,44.31,2.62,1.7,5.98,8.92,46.74,37.74,2.75,20.46,0.82,50.02,49.98,18.87,53.31,0.33617470940472,0.28812962310672774,0.05818950334624868,0.0007749207467418105,0.00021134202183867559,0.0,0.002437043054427295,8.71080422420796
5,Antioquia,5756,Sonsón,35966,35882,35859,36321,36394,3,3,0,2,25,6.03,16.14,25.0,52.84,0.54,0.02,13.35,7.93,41.83,39.04,2.05,22.84,0.94,50.26,49.74,22.37,54.52,0.15940035758492643,0.34960803190757805,0.15389905102461834,0.003300783936184844,0.0010314949800577637,6.876633200385091e-05,0.0022675736961451248,7.507180650037793
5,Antioquia,5761,Sopetrán,14725,14748,14794,15053,15293,33,37,4,6,8,5.55,13.99,23.85,56.61,12.19,0.02,5.99,6.85,50.12,41.49,2.23,22.98,1.88,50.22,49.78,7.17,45.47,0.21613106490233144,0.3073724007561437,0.05960932577189666,0.008065532451165721,0.005419029615626969,0.000630119722747322,0.004484304932735426,21.632286995515695
5,Antioquia,5789,Támesis,17413,16837,16330,16281,16193,3,23,1,0,1,4.67,13.14,21.1,61.08,0.52,1.04,26.74,8.61,43.93,34.4,2.53,24.97,2.1,50.42,49.58,13.2,58.72,0.2322431926235413,0.27157470105172166,0.22158190462469385,0.006771358593862556,0.0021610718916582625,0.0021610718916582625,0.00816326530612245,21.220408163265308
5,Antioquia,5790,Tarazá,26091,26212,26387,26964,27517,7,14,5,95,118,8.01,24.33,25.49,42.17,1.98,0.36,4.43,13.62,35.98,34.96,2.63,19.8,0.27,49.38,50.62,14.9,62.39,0.5169705197827773,0.10919317300232738,0.0032971295577967417,9.69743987587277e-05,9.69743987587277e-05,0.0,0.000641025641025641,4.541025641025641
5,Antioquia,5792,Tarso,6988,6516,6217,6184,6194,55,5,4,2,11,5.69,13.51,26.19,54.62,0.34,0.0,14.83,13.26,41.29,36.52,2.88,24.88,1.04,50.17,49.83,27.2,62.58,0.2775423728813559,0.32966101694915256,0.11610169491525424,0.006779661016949152,0.000847457627118644,0.001271186440677966,0.008403361344537815,14.747899159663865
5,Antioquia,5809,Titiribí,11445,11216,10895,10775,10716,10,145,6,1,17,4.44,12.47,21.81,61.28,0.36,0.02,8.83,9.44,43.49,35.68,2.6,23.54,4.09,49.52,50.48,7.67,56.87,0.1895746250307352,0.4273420211458077,0.04597983771821982,0.004179985247110892,0.0022129333661175315,0.005409392672731743,0.007042253521126761,19.54225352112676
5,Antioquia,5819,Toledo,4854,4881,4896,4993,5005,8,2,1,2,0,7.12,19.88,24.22,48.78,0.61,0.24,19.7,11.46,39.03,26.77,11.28,22.21,0.24,53.0,47.0,14.73,62.3,0.42919772029811487,0.20473476545374836,0.032003507233669445,0.00043840420868040335,0.0,0.0,0.007194244604316547,11.37410071942446
5,Antioquia,5837,Turbo,122509,122661,122762,124552,127565,147,100,33,242,442,8.84,22.5,28.53,40.13,63.41,2.03,3.76,8.54,50.5,27.97,5.51,20.04,0.39,48.34,51.66,30.47,63.27,0.6276671228016827,0.10749581876235366,0.026050377578429883,0.0006335208555065633,0.00010136333688105013,0.00010136333688105013,0.002899601304820587,11.450163102573397
5,Antioquia,5842,Uramita,6775,6781,6788,6888,6875,29,13,0,0,1,7.47,19.29,24.85,48.4,0.8,1.69,12.45,13.29,34.83,35.54,1.67,24.7,0.2,51.71,48.29,35.93,66.82,0.5060742797639708,0.1586254772648386,0.007289135716765012,0.0006942034015966678,0.0003471017007983339,0.0,0.00423728813559322,8.669491525423728
5,Antioquia,5847,Urrao,29571,29633,29692,30127,30484,5,8,1,1,3,7.84,18.43,25.79,47.95,4.12,5.95,16.61,13.74,38.34,39.15,2.39,20.32,0.96,49.97,50.03,22.62,66.05,0.2367783065457484,0.366885157582832,0.142049025769956,0.0030528867738170064,0.0008081170871868546,0.0,0.0003912363067292645,3.482394366197183
5,Antioquia,5854,Valdivia,13591,13598,13582,13801,13950,16,66,7,4,36,7.91,20.95,27.47,43.66,0.76,0.02,6.35,14.41,32.32,32.65,3.28,23.84,0.13,50.31,49.69,35.01,75.31,0.5433290433290433,0.17803517803517804,0.016302016302016303,0.0002145002145002145,0.0,0.0002145002145002145,0.001834862385321101,6.981651376146789
5,Antioquia,5856,Valparaíso,6922,6744,6564,6498,6462,58,192,20,3,4,5.08,12.48,21.49,60.95,0.28,5.3,9.15,9.59,46.05,39.94,3.2,23.55,1.93,50.78,49.22,7.11,60.71,0.22857142857142856,0.37857142857142856,0.07030075187969925,0.007894736842105263,0.016165413533834588,0.007142857142857143,0.007692307692307693,14.707692307692307
5,Antioquia,5858,Vegachí,12680,12323,11918,11810,11910,0,6,6,0,62,6.15,18.42,26.54,48.89,0.86,0.4,11.79,10.71,41.61,35.19,3.41,21.95,0.66,49.69,50.31,13.61,67.08,0.3330353151542244,0.4392042914617792,0.005140813589628967,0.0006705409029950827,0.0,0.00022351363433169424,0.001953125,6.9765625
5,Antioquia,5861,Venecia,11404,11417,11434,11602,11636,5,63,9,1,1,3.85,12.91,21.96,61.28,0.44,0.08,13.24,10.34,46.27,41.37,3.74,21.48,3.66,49.25,50.75,5.98,51.09,0.17348966613672495,0.3233306836248013,0.1554054054054054,0.017090620031796504,0.021263910969793322,0.010930047694753578,0.0070921985815602835,25.29078014184397
5,Antioquia,5873,Vigía del Fuerte,7224,7874,8523,9093,9265,0,1,4,5,1,11.02,26.23,27.61,35.14,82.11,12.72,10.53,13.98,38.79,19.51,2.46,23.82,0.07,49.75,50.25,73.74,70.96,0.6332730560578662,0.0028933092224231465,0.0018083182640144665,0.0003616636528028933,0.0,0.0,0.0005617977528089888,1.2286516853932585
5,Antioquia,5885,Yalí,7312,7384,7447,7608,7630,0,4,0,0,7,6.5,16.59,24.67,52.25,0.63,0.16,16.19,13.2,37.81,40.07,1.22,24.51,0.45,51.94,48.06,29.73,75.5,0.49153846153846154,0.2676923076923077,0.03653846153846154,0.0015384615384615385,0.0003846153846153846,0.0,0.0022371364653243847,4.903803131991052
5,Antioquia,5887,Yarumal,40716,40818,40952,41542,42116,13,11,4,1,3,6.29,17.59,26.63,49.49,0.41,0.04,9.27,7.21,49.55,34.22,6.92,19.78,0.84,48.54,51.46,12.85,53.8,0.19458197764888951,0.3470787947375866,0.2334842269062102,0.0030414485782996182,0.00014146272457207527,0.00014146272457207527,0.0013812154696132596,15.433701657458563
5,Antioquia,5890,Yolombó,22151,22217,22208,22538,23050,18,107,11,6,83,5.94,17.11,23.2,53.75,0.56,0.03,10.08,8.82,40.17,38.48,2.43,23.18,1.09,51.03,48.97,33.45,63.19,0.2661457136290508,0.3643989887382211,0.0637784417375316,0.000689496667432774,0.00022983222247759135,0.0,0.0021253985122210413,6.679064824654623
5,Antioquia,5893,Yondó,16476,17256,18108,19040,19624,19,18,7,6,38,9.43,19.9,25.51,45.16,3.76,0.13,3.46,9.25,43.33,30.34,7.61,20.96,0.36,51.41,48.59,18.21,61.74,0.5152546811575226,0.09205185282178865,0.011653790755532276,0.0009165902841429881,0.00026188293832656804,0.00013094146916328402,0.001594896331738437,2.8208399787347154
5,Antioquia,5895,Zaragoza,24229,24267,24282,24651,25210,44,5,10,14,79,9.31,23.01,26.65,41.03,32.79,8.16,3.35,12.97,40.55,29.33,3.98,21.09,0.14,50.27,49.73,39.96,69.28,0.5679449994628853,0.09979589644430122,0.0036523794177677517,0.0003222687721559781,0.0002148458481039854,0.0,0.0018796992481203006,6.68609022556391
8,Atlántico,8001,Barranquilla,1224197,1210233,1195887,1206319,1243056,1403,640,684,1679,1855,7.08,14.9,25.58,52.44,5.21,0.11,4.11,2.68,67.47,39.14,5.57,15.4,3.53,47.92,52.08,0.88,35.02,0.343151150597481,0.18395155621622244,0.18085468017192705,0.08854760834744933,0.02952835298049112,0.025509616160219403,3.433734939759036,1794.6506024096386
8,Atlántico,8078,Baranoa,58610,59498,60523,62382,64949,88,25,7,162,418,7.64,16.7,25.19,50.46,1.04,11.91,7.34,4.99,61.19,32.59,5.98,21.34,2.09,49.89,50.11,10.95,73.26,0.5279839754919289,0.25061859314245316,0.06887003652645222,0.0011782726522917403,0.0004713090609166961,5.8913632614587014e-05,0.10236220472440945,118.48818897637796
8,Atlántico,8137,Campo de La Cruz,21603,21872,22242,22879,23230,5,0,4,0,32,8.98,19.3,25.28,46.44,5.11,0.04,2.51,11.08,47.33,18.76,20.37,22.18,0.29,49.95,50.05,13.64,77.39,0.4234817813765182,0.21878542510121457,0.03076923076923077,0.0011336032388663967,0.0,0.00016194331983805668,0.2727272727272727,146.9090909090909
8,Atlántico,8141,Candelaria,14723,15085,15452,15982,16648,14,2,3,1,30,8.84,19.75,25.81,45.6,47.12,0.19,6.35,14.64,44.3,26.91,12.53,19.03,0.36,50.93,49.07,11.26,86.54,0.748467824310521,0.07482124616956078,0.0007660878447395301,0.0012768130745658835,0.0,0.0005107252298263534,0.013986013986013986,23.867132867132867
8,Atlántico,8296,Galapa,43524,50213,56221,60708,64260,416,73,39,136,65,8.82,17.84,26.66,46.68,0.83,12.62,2.23,4.22,61.97,31.45,8.55,18.91,1.38,50.09,49.91,3.49,64.07,0.6741416444951223,0.13980742430001267,0.08165463068541746,0.00012669453946534905,6.334726973267453e-05,0.0002533890789306981,0.07142857142857142,146.5612244897959
8,Atlántico,8372,Juan de Acosta,18818,19532,20185,20999,21971,34,6,3,49,44,7.78,16.5,25.85,49.87,13.5,0.54,4.89,7.6,54.05,33.43,6.81,21.05,1.08,51.62,48.38,9.07,75.67,0.5409725727746929,0.12569409389197375,0.07958943294632341,0.0038700992764597003,0.0010095911155981827,0.00016826518593303046,0.023622047244094488,36.732283464566926
8,Atlántico,8421,Luruaco,26533,26909,27346,28175,29348,51,10,13,5,54,9.11,19.36,25.82,45.71,76.55,0.18,6.08,10.8,49.65,28.85,9.22,20.74,0.35,49.96,50.04,13.03,78.06,0.8058974705802786,0.061274178276748276,0.0029757879074800487,0.0012173677803327472,0.0,0.0,0.012195121951219513,27.30081300813008
8,Atlántico,8433,Malambo,114735,118412,122716,128203,134468,415,81,22,157,181,8.52,18.21,27.45,45.83,0.54,6.28,5.25,4.95,59.55,32.98,6.39,19.36,1.33,49.63,50.37,4.56,58.62,0.7594580699791332,0.09740829225511839,0.0065926754770617236,0.0007560407657180875,6.0483261257447e-05,0.0,0.08333333333333333,268.3703703703704
8,Atlántico,8436,Manatí,18117,18550,19061,19808,20698,28,0,4,4,67,10.32,19.19,27.35,43.13,30.65,0.1,3.15,11.58,51.97,26.24,10.09,22.46,0.53,50.75,49.25,11.7,89.16,0.7268612808327676,0.11065852002715547,0.0009051821679112921,0.00022629554197782303,0.0,0.0,0.0048543689320388345,19.364077669902912
8,Atlántico,8520,Palmar de Varela,27208,27639,28093,28932,30094,291,46,10,6,26,7.85,16.41,25.39,50.35,0.7,0.05,1.52,6.46,57.98,27.0,5.26,20.3,1.13,50.08,49.92,7.28,83.58,0.5603661194246695,0.2926049687636205,0.03951765218654656,0.0002905709719599012,0.0001452854859799506,0.0,0.05319148936170213,67.68085106382979
8,Atlántico,8549,Piojó,6118,6260,6402,6608,6873,24,3,0,7,0,7.33,18.58,24.63,49.47,4.79,24.18,1.47,10.98,51.35,33.82,2.02,23.94,0.57,52.02,47.98,19.23,81.69,0.7309833024118738,0.03277674706246135,0.0012368583797155227,0.0,0.0,0.0,0.003875968992248062,5.186046511627907
8,Atlántico,8558,Polonuevo,17120,17374,17659,18197,18941,27,8,5,199,124,7.72,17.93,25.19,49.16,1.73,0.16,6.37,6.1,57.8,34.37,3.16,21.53,1.61,50.57,49.43,14.47,84.2,0.5750337990085624,0.23546642631816134,0.03740423614240649,0.0006759801712483101,0.0002253267237494367,0.0002253267237494367,0.041666666666666664,54.06944444444444
8,Atlántico,8560,Ponedera,22432,22765,23149,23848,24877,62,13,3,6,51,9.1,19.24,26.71,44.94,1.25,0.01,5.14,11.67,48.87,31.37,3.84,22.44,0.42,50.92,49.08,7.42,88.2,0.7119565217391305,0.13551893408134644,0.005610098176718092,0.001402524544179523,0.0,0.0001753155680224404,0.00980392156862745,25.269607843137255
8,Atlántico,8573,Puerto Colombia,38671,43291,46643,49264,51695,78,37,14,38,82,7.04,15.29,24.82,52.85,1.39,2.32,2.08,2.8,70.27,38.73,4.89,12.95,3.48,48.66,51.34,4.63,33.38,0.267834875631686,0.1940670735709129,0.18028483297236989,0.11301437290805276,0.020279582594999016,0.033405526022182844,0.5053763440860215,135.83870967741936
8,Atlántico,8606,Repelón,24774,25096,25457,26200,27249,33,9,11,1,21,8.81,18.65,25.63,46.91,85.24,0.15,7.71,12.2,48.14,29.8,4.87,21.94,0.46,50.01,49.99,9.34,81.02,0.7062641083521445,0.10242663656884876,0.006630925507900677,0.0002821670428893905,0.0,0.0,0.006060606060606061,19.05757575757576
8,Atlántico,8634,Sabanagrande,28981,29850,30944,32334,33858,63,13,5,12,21,8.34,16.84,26.7,48.12,1.86,0.06,3.15,5.83,59.25,32.19,7.18,20.25,1.18,49.92,50.08,4.47,79.82,0.6027587952417109,0.23462414578587698,0.02214629207795495,0.0011389521640091116,0.00012655024044545685,0.0,0.18604651162790697,167.88372093023256
8,Atlántico,8638,Sabanalarga,88159,89287,90637,93261,97005,286,38,10,99,320,8.51,17.81,25.63,48.06,1.15,0.07,5.18,8.31,58.14,28.8,10.0,19.55,1.69,49.62,50.38,13.6,77.26,0.6439057409992808,0.14604222194017855,0.06502517239920463,0.004061429115369971,0.000296145872995727,4.230655328510386e-05,0.08270676691729323,53.634085213032584
